"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"985","205219_s_at","GALK2","2585","galactokinase 2",-0.354679359256805,3.34344632120121,-0.606326015269028,0.551599533556622,0.985385771172176,-4.70627369972945
"986","205220_at","HCAR3","8843","hydroxycarboxylic acid receptor 3",-0.57587879060353,4.00646199124711,-1.36131611014488,0.189617359066562,0.985190326513492,-4.5074177850522
"987","205241_at","SCO2","9997","SCO cytochrome c oxidase assembly protein 2",-0.0715248084526676,4.26626947930681,-0.14222280978074,0.888427464881371,0.997133185919414,-4.7566952837486
"988","205263_at","BCL10","8915","BCL10 immune signaling adaptor",-0.0712738025807669,3.36372965998511,-0.124782418420014,0.902029468582719,0.997133185919414,-4.75738209252519
"989","205266_at","LIF","3976","LIF interleukin 6 family cytokine",0.188877515798623,4.96112916992367,0.393139008415582,0.69866950051414,0.985385771172176,-4.73700883080445
"990","205291_at","IL2RB","3560","interleukin 2 receptor subunit beta",0.288923648871411,7.49063391644787,0.509117711464941,0.616633650743757,0.985385771172176,-4.72184000294073
"991","205292_s_at","HNRNPA2B1","3181","heterogeneous nuclear ribonucleoprotein A2/B1",-1.04959473030506,5.23953072268278,-1.17753381473159,0.253774666022691,0.985190326513492,-4.56712518881537
"992","205324_s_at","FTSJ1","24140","FtsJ RNA 2'-O-methyltransferase 1",-0.241961309498974,5.21181701832713,-0.509353757391728,0.61647139283859,0.985385771172176,-4.72180532031988
"993","205328_at","CLDN10","9071","claudin 10",0.18934707376449,3.77419182068022,0.438638738509121,0.665956723468714,0.985385771172176,-4.73150605873143
"994","205349_at","GNA15","2769","G protein subunit alpha 15",-0.328004759979083,3.14593178818126,-0.708624808723793,0.487311222185238,0.985190326513492,-4.68717333303893
"995","205367_at","SH2B2","10603","SH2B adaptor protein 2",-0.270386278277551,4.363242553153,-0.591516416859203,0.561268569656856,0.985385771172176,-4.7088099350265
"996","205374_at","SLN","6588","sarcolipin",0.541641641574887,4.99937284557726,1.20638769668698,0.24273201795316,0.985190326513492,-4.55817228337982
"997","205409_at","FOSL2","2355","FOS like 2, AP-1 transcription factor subunit",0.29161993238554,4.05544306254893,0.544427605468188,0.592590456294707,0.985385771172176,-4.71648220166173
"998","205411_at","STK4","6789","serine/threonine kinase 4",0.249248727169052,3.9943067093417,0.484427058525496,0.633716637591196,0.985385771172176,-4.72538304426843
"999","205432_at","OVGP1","5016","oviductal glycoprotein 1",0.125656923276673,5.83305556493534,0.205029021383065,0.839768050916494,0.997133185919414,-4.7534825227012
"1000","205443_at","SNAPC1","6617","small nuclear RNA activating complex polypeptide 1",-0.0661149001662475,2.72098262698277,-0.137476356051446,0.892125956564445,0.997133185919414,-4.75689105717662
"1001","205453_at","HOXB2","3212","homeobox B2",1.0823144296633,6.02136065177888,2.46495218414753,0.0235888844665744,0.985190326513492,-4.05800033643505
"1002","205458_at","MC1R","4157","melanocortin 1 receptor",-0.106813921493527,4.54261550518799,-0.241360093967126,0.811906781408309,0.997133185919414,-4.75109765646295
"1003","205469_s_at","IRF5","3663","interferon regulatory factor 5",-0.261013423372674,4.57845988506364,-0.553926006140583,0.58620296248603,0.985385771172176,-4.71498289790293
"1004","205474_at","CRLF3","51379","cytokine receptor like factor 3",-0.035562946794613,6.20480743472595,-0.0518229015390047,0.959220223151416,0.997369305919868,-4.7592840297996
"1005","205476_at","CCL20","6364","C-C motif chemokine ligand 20",-0.535762379421802,4.83933630229956,-0.551060855720967,0.588126080331107,0.985385771172176,-4.71543773744637
"1006","205477_s_at","AMBP","259","alpha-1-microglobulin/bikunin precursor",-0.0505281294024136,3.12598326288725,-0.117917363795707,0.90739241417893,0.997133185919414,-4.75762790253963
"1007","205480_s_at","UGP2","7360","UDP-glucose pyrophosphorylase 2",0.433024411353916,4.71927552567831,0.969951781632432,0.3444685413718,0.985190326513492,-4.6264624005752
"1008","205483_s_at","ISG15","9636","ISG15 ubiquitin like modifier",-1.5493904044145,5.04659223643035,-2.84902881580541,0.0103868973823829,0.985190326513492,-3.88622476926647
"1009","205484_at","SIT1","27240","signaling threshold regulating transmembrane adaptor 1",0.476255141226401,4.96631362288161,1.05963204289749,0.302828011258117,0.985190326513492,-4.60195532585675
"1010","205488_at","GZMA","3001","granzyme A",0.441436067972747,4.10735173285588,0.919295901512923,0.36966526247435,0.985190326513492,-4.63950648992055
"1011","205512_s_at","AIFM1","9131","apoptosis inducing factor mitochondria associated 1",0.103162229823851,4.01126031479965,0.234161116414132,0.817408324449241,0.997133185919414,-4.751600760311
"1012","205526_s_at","KATNA1","11104","katanin catalytic subunit A1",-0.223538597265732,3.71159783964537,-0.513065531687693,0.613922589945076,0.985385771172176,-4.72125792962872
"1013","205539_at","AVIL","10677","advillin",0.458034689160741,2.92792788898729,0.949707092563795,0.354393022183124,0.985190326513492,-4.63174610552988
"1014","205544_s_at","CR2","1380","complement C3d receptor 2",0.491179762260919,3.46865681797742,1.1310730215954,0.272343740235475,0.985190326513492,-4.58119251434382
"1015","205548_s_at","BTG3","10950","BTG anti-proliferation factor 3",-0.813640697636811,4.12677501541115,-1.44049783798725,0.166285669660116,0.985190326513492,-4.4798486584441
"1016","205562_at","RPP38","10557","ribonuclease P/MRP subunit p38",-0.290293891437091,5.15050015816888,-0.653295206669923,0.521530341254833,0.985190326513492,-4.69784444087039
"1017","205565_s_at","FXN","2395","frataxin",0.554242257135004,2.7999523028924,1.04299125472884,0.310269272988653,0.985190326513492,-4.60663609511645
"1018","205569_at","LAMP3","27074","lysosomal associated membrane protein 3",0.233660784320442,3.18378028429495,0.516877272498896,0.611310385355465,0.985385771172176,-4.72069185879782
"1019","205571_at","LIPT1","51601","lipoyltransferase 1",0.604317689629345,3.30984225358249,1.04948495976708,0.307350075025604,0.985190326513492,-4.60481663894223
"1020","205577_at","PYGM","5837","glycogen phosphorylase, muscle associated",0.294181832500482,4.05846911529387,0.673460101866989,0.508905956144756,0.985190326513492,-4.69404746662285
"1021","205590_at","RASGRP1","10125","RAS guanyl releasing protein 1",-0.148392924184208,5.97878590852852,-0.25686978096363,0.800088544359592,0.997133185919414,-4.74996257412563
"1022","205596_s_at","SMURF2","64750","SMAD specific E3 ubiquitin protein ligase 2",-0.0558348282947891,4.60860987020628,-0.0866247936820162,0.931891985266535,0.997133185919414,-4.75857255375785
"1023","205599_at","TRAF1","7185","TNF receptor associated factor 1",-0.966069290405775,6.09042670019881,-1.33760841736895,0.197090394538804,0.985190326513492,-4.51546559539971
"1024","205601_s_at","HOXB5","3215","homeobox B5",-0.0592907045274673,4.7577063656631,-0.129565400018797,0.898295869345723,0.997133185919414,-4.75720263763043
"1025","205622_at","SMPD2","6610","sphingomyelin phosphodiesterase 2",0.0712833105823192,4.92563455002285,0.15068173193768,0.8818427417825,0.997133185919414,-4.75632997637905
"1026","205633_s_at","ALAS1","211","5'-aminolevulinate synthase 1",-0.390337562021235,4.11167368941733,-0.773535389891534,0.448889069061001,0.985190326513492,-4.67365381711399
"1027","205639_at","AOAH","313","acyloxyacyl hydrolase",0.825965292739209,4.29587635492899,1.53546405019268,0.141442037815392,0.985190326513492,-4.4454629777977
"1028","205644_s_at","SNRPG","6637","small nuclear ribonucleoprotein polypeptide G",-1.45429442325263,4.83625609881619,-2.51526833612439,0.0212278147599275,0.985190326513492,-4.03557034516434
"1029","205645_at","REPS2","9185","RALBP1 associated Eps domain containing 2",-0.25362249024992,3.46990146654757,-0.553787539155175,0.586295830316468,0.985385771172176,-4.71500493061643
"1030","205676_at","CYP27B1","1594","cytochrome P450 family 27 subfamily B member 1",0.186945111502309,4.76835573108475,0.412844869828383,0.684422481686386,0.985385771172176,-4.73469717760839
"1031","205681_at","BCL2A1","597","BCL2 related protein A1",-1.53097584142345,3.37025445652801,-1.84291860866691,0.0812763706036819,0.985190326513492,-4.32571815832631
"1032","205697_at","SCGN","10590","secretagogin, EF-hand calcium binding protein",-0.135377982742101,4.86378260772803,-0.314444475886427,0.756670026443581,0.992660603763802,-4.7451398554073
"1033","205718_at","ITGB7","3695","integrin subunit beta 7",-0.0434584406155487,5.19316151854929,-0.0818540246841751,0.935633889555501,0.997133185919414,-4.75869121943584
"1034","205733_at","BLM","641","BLM RecQ like helicase",0.332924005477443,3.99856260019271,0.705889656633178,0.488971489803923,0.985190326513492,-4.6877194557506
"1035","205741_s_at","DTNA","1837","dystrobrevin alpha",-0.0701931311318145,3.14657275578408,-0.157807456891706,0.87630265552636,0.997133185919414,-4.75600594065453
"1036","205758_at","CD8A","925","CD8a molecule",0.69967627236098,7.18651417234868,1.36319180596683,0.189035876363112,0.985190326513492,-4.50677690628895
"1037","205761_s_at","DUS4L","11062","dihydrouridine synthase 4 like",0.149370670889494,2.87262310347381,0.323868304482912,0.749637462697039,0.992660603763802,-4.74425947337074
"1038","205770_at","GSR","2936","glutathione-disulfide reductase",0.223981622304965,4.36570661123129,0.422864507128181,0.677224364704121,0.985385771172176,-4.73347979557316
"1039","205775_at","FAM50B","26240","family with sequence similarity 50 member B",-0.208518273922483,4.60900431322552,-0.476813886135402,0.639027564777263,0.985385771172176,-4.7264415271101
"1040","205798_at","IL7R","3575","interleukin 7 receptor",-0.230823130383884,9.93419871166112,-0.445963750030313,0.660751822423721,0.985385771172176,-4.7305658099228
"1041","205807_s_at","TUFT1","7286","tuftelin 1",0.229172166384343,4.28056603778215,0.455549181115632,0.653967507048794,0.985385771172176,-4.72931275424911
"1042","205831_at","CD2","914","CD2 molecule",0.183411453160567,7.99516259622132,0.326244181425364,0.74786797758777,0.992660603763802,-4.74403349220306
"1043","205833_s_at","PART1","25859","prostate androgen-regulated transcript 1",-0.0397320692577798,3.81469219295779,-0.0925919178423237,0.927214034254919,0.997133185919414,-4.75841468450255
"1044","205839_s_at","TSPOAP1","9256","TSPO associated protein 1",0.303962416077884,4.20208682515924,0.684492773667655,0.502072818672397,0.985190326513492,-4.6919252051339
"1045","205853_at","ZBTB7B","51043","zinc finger and BTB domain containing 7B",-0.0891607867068078,4.10310377627541,-0.187744886801731,0.853101906424542,0.997133185919414,-4.75448188176771
"1046","205895_s_at","NOLC1","9221","nucleolar and coiled-body phosphoprotein 1",-1.03367049500088,5.27667567775525,-1.46126158073747,0.160569304591617,0.985190326513492,-4.47244972124495
"1047","205898_at","CX3CR1","1524","C-X3-C motif chemokine receptor 1",0.847960516027505,3.57804122490503,1.90075320959718,0.0728853150356212,0.985190326513492,-4.30199109656988
"1048","205922_at","VNN2","8875","vanin 2",-0.112619386825564,3.59364397472066,-0.228568998320944,0.821688630068639,0.997133185919414,-4.75198116067161
"1049","205929_at","GPA33","10223","glycoprotein A33",0.169669364695914,4.87305786873528,0.361562739104688,0.721738039534873,0.987829207994114,-4.74048359755868
"1050","205949_at","CA1","759","carbonic anhydrase 1",0.250509402789622,3.80888162277801,0.585450916778429,0.565254148047582,0.985385771172176,-4.70983173739279
"1051","205963_s_at","DNAJA3","9093","DnaJ heat shock protein family (Hsp40) member A3",0.593544932842832,6.17917480355463,1.03853060016457,0.312285969338479,0.985190326513492,-4.60788061863727
"1052","205965_at","BATF","10538","basic leucine zipper ATF-like transcription factor",0.252768656930893,6.9334838241975,0.371731137140992,0.714278114987043,0.987126508160811,-4.73939555648635
"1053","205977_s_at","EPHA1","2041","EPH receptor A1",0.486815048798706,4.99681629809196,0.973374453709325,0.342809789049413,0.985190326513492,-4.62555991083493
"1054","205999_x_at","CYP3A4","1576","cytochrome P450 family 3 subfamily A member 4",0.195222038027421,3.39405946301907,0.407207908234573,0.688485812717826,0.985385771172176,-4.73536963425919
"1055","206026_s_at","TNFAIP6","7130","TNF alpha induced protein 6",0.66431326525314,3.14759631446303,1.5501725176861,0.137884399392799,0.985190326513492,-4.44001593865794
"1056","206037_at","KYAT1","883","kynurenine aminotransferase 1",0.606843663302963,5.39441679479888,1.40552550541923,0.176286860855635,0.985190326513492,-4.49215356521418
"1057","206049_at","SELP","6403","selectin P",0.446720815758177,4.75766617979461,0.847217891983068,0.407602641210435,0.985190326513492,-4.65703346256267
"1058","206059_at","ZNF91","7644","zinc finger protein 91",0.481154060051312,5.03658838540597,0.73931213726532,0.468911005933021,0.985190326513492,-4.68091487427185
"1059","206060_s_at","PTPN22","26191","protein tyrosine phosphatase non-receptor type 22",0.908447718792869,4.05200224057651,1.73986017025493,0.0983413466828493,0.985190326513492,-4.36713641469156
"1060","206082_at","HCP5","10866","HLA complex P5",0.630160481783994,5.26579570191088,1.06593176856707,0.300044717604067,0.985190326513492,-4.60016777499323
"1061","206083_at","ADGRB1","575","adhesion G protein-coupled receptor B1",-0.160546964694113,3.17461390129549,-0.34908162609959,0.730933889750475,0.987906644852877,-4.74177882138373
"1062","206114_at","EPHA4","2043","EPH receptor A4",0.641154798864815,5.68217595298286,1.11611367988795,0.278531945658064,0.985190326513492,-4.58562838739836
"1063","206115_at","EGR3","1960","early growth response 3",-0.500014339808943,3.60886487275126,-0.670382138530053,0.510821677609598,0.985190326513492,-4.69463390102774
"1064","206118_at","STAT4","6775","signal transducer and activator of transcription 4",-0.481846154930245,6.87926207078169,-0.978769376689277,0.34020644277921,0.985190326513492,-4.62413200541236
"1065","206130_s_at","ASGR2","433","asialoglycoprotein receptor 2",0.362195763661175,3.98130083713199,0.829283775439029,0.417420211972164,0.985190326513492,-4.66120128083126
"1066","206150_at","CD27","939","CD27 molecule",-0.205451268116066,5.98894922970765,-0.366079873576366,0.718420507715898,0.987829207994114,-4.7400038876504
"1067","206155_at","ABCC2","1244","ATP binding cassette subfamily C member 2",-0.330186806365523,3.4684297664725,-0.646979585914027,0.525519879170326,0.985190326513492,-4.69901175348741
"1068","206158_s_at","CNBP","7555","CCHC-type zinc finger nucleic acid binding protein",-0.808926620666846,7.33997994367609,-1.50366125756628,0.149395447203119,0.985190326513492,-4.45713164455081
"1069","206170_at","ADRB2","154","adrenoceptor beta 2",1.20542575828035,4.02479093182217,2.81070943651793,0.0112886822638103,0.985190326513492,-3.90335926900853
"1070","206173_x_at","GABPB1","2553","GA binding protein transcription factor subunit beta 1",-0.787992034072444,4.32216367267208,-1.86966368709483,0.0772957756092347,0.985190326513492,-4.31478648807586
"1071","206174_s_at","PPP6C","5537","protein phosphatase 6 catalytic subunit",-0.375672797536567,5.47618127141507,-0.732219445228377,0.473126526831826,0.985190326513492,-4.68238270430787
"1072","206181_at","SLAMF1","6504","signaling lymphocytic activation molecule family member 1",-0.0404533753323841,5.48306112837938,-0.0658867113872036,0.948168379805625,0.997133185919414,-4.75903954613679
"1073","206184_at","CRKL","1399","CRK like proto-oncogene, adaptor protein",0.632575568158528,3.77734522995265,1.44367105267349,0.165401491759992,0.985190326513492,-4.47872236419703
"1074","206200_s_at","ANXA11","311","annexin A11",0.310646142984039,6.77555991457681,0.555390581310476,0.585221145083159,0.985385771172176,-4.71474953790688
"1075","206219_s_at","VAV1","7409","vav guanine nucleotide exchange factor 1",-0.202036475636124,4.88145536070175,-0.415454469229318,0.68254471813046,0.985385771172176,-4.73438283447535
"1076","206220_s_at","RASA3","22821","RAS p21 protein activator 3",0.161231105265247,4.64406970204582,0.330645437258654,0.744593849807413,0.992603754806206,-4.74361058941283
"1077","206233_at","B4GALT6","9331","beta-1,4-galactosyltransferase 6",0.666069339000514,2.97679616778242,1.56968342262357,0.133280585034168,0.985190326513492,-4.4327422919811
"1078","206238_s_at","YAF2","10138","YY1 associated factor 2",0.270780760352328,4.22993391734365,0.516086299784072,0.611852004624407,0.985385771172176,-4.72080965177887
"1079","206273_at","PRELID3A","10650","PRELI domain containing 3A",0.435078467586512,3.77225161287552,0.98211319290081,0.338599765427617,0.985190326513492,-4.62324368552006
"1080","206323_x_at","OPHN1","4983","oligophrenin 1",-0.379175508331229,5.70872774916441,-0.703085327222168,0.490677167402017,0.985190326513492,-4.6882773944247
"1081","206331_at","CALCRL","10203","calcitonin receptor like receptor",0.463148974820567,4.34971232444135,1.07373651564325,0.296622141677492,0.985190326513492,-4.59794140758656
"1082","206332_s_at","IFI16","3428","interferon gamma inducible protein 16",-0.542102258225267,4.79890829873415,-0.80122391740272,0.433080480704923,0.985190326513492,-4.66756487059933
"1083","206336_at","CXCL6","6372","C-X-C motif chemokine ligand 6",0.2109721661824,2.32284609267117,0.460719320992249,0.650320972660408,0.985385771172176,-4.72862624430407
"1084","206337_at","CCR7","1236","C-C motif chemokine receptor 7",-0.751611983989926,7.79946737703428,-1.47887773953077,0.155846342112332,0.985190326513492,-4.46611911414774
"1085","206390_x_at","PF4","5196","platelet factor 4",0.226336443028606,5.9972003569879,0.451202519912336,0.657040172562738,0.985385771172176,-4.7298841510706
"1086","206393_at","TNNI2","7136","troponin I2, fast skeletal type",0.0206995569071426,2.71936733917988,0.0445914361795993,0.964906415691653,0.997369305919868,-4.7593870090914
"1087","206437_at","S1PR4","8698","sphingosine-1-phosphate receptor 4",0.249798773024169,5.9832987543027,0.445819600544981,0.660854080143028,0.985385771172176,-4.73058445795154
"1088","206445_s_at","PRMT1","3276","protein arginine methyltransferase 1",-1.09028946213002,6.3745693370586,-1.6891217216832,0.107826064219007,0.985190326513492,-4.38708262571199
"1089","206461_x_at","MT1H","4496","metallothionein 1H",-0.0930816984153147,10.2747763314603,-0.111589461873294,0.912339794619922,0.997133185919414,-4.75784219350251
"1090","206524_at","TBXT","6862","T-box transcription factor T",0.749882953759351,3.88380464555946,1.80471765042967,0.0872735594030781,0.985190326513492,-4.34120524542912
"1091","206531_at","DPF1","8193","double PHD fingers 1",-0.131949979275062,5.17179198231871,-0.296627418385624,0.770025363135875,0.995578421004009,-4.74673454088307
"1092","206533_at","CHRNA5","1138","cholinergic receptor nicotinic alpha 5 subunit",0.504345403042183,2.77757046919791,1.16527533811865,0.258579074213651,0.985190326513492,-4.57087897688737
"1093","206545_at","CD28","940","CD28 molecule",-0.905124664182312,5.11890150285111,-1.30255510787778,0.208564698496354,0.985190326513492,-4.52718339392827
"1094","206550_s_at","NUP155","9631","nucleoporin 155",-0.956172399622687,3.30981383377984,-2.29811547313373,0.0332940129388346,0.985190326513492,-4.13187136888907
"1095","206559_x_at","EEF1A1","1915","eukaryotic translation elongation factor 1 alpha 1",-0.189867599196704,10.9558282569663,-0.392232318893865,0.699327845351824,0.985385771172176,-4.73711255113257
"1096","206568_at","TNP1","7141","transition protein 1",0.322557411295015,3.07440446767309,0.695868955465056,0.495082253158158,0.985190326513492,-4.68970382655545
"1097","206571_s_at","MAP4K4","9448","mitogen-activated protein kinase kinase kinase kinase 4",-0.489417681351957,4.75574979226882,-0.902327218801884,0.378376552647865,0.985190326513492,-4.64374324115415
"1098","206610_s_at","F11","2160","coagulation factor XI",0.128420498317158,3.98381426007395,0.264316203833027,0.794431796483364,0.997133185919414,-4.74939279892205
"1099","206621_s_at","EIF4H","7458","eukaryotic translation initiation factor 4H",-0.173181898821499,5.78545900497141,-0.354331695189769,0.727060541064337,0.987829207994114,-4.74123941298879
"1100","206623_at","PDE6A","5145","phosphodiesterase 6A",-0.0177441344179798,3.58501933547335,-0.0349884135214233,0.972460326975789,0.997369305919868,-4.75949989045828
"1101","206632_s_at","APOBEC3B","9582","apolipoprotein B mRNA editing enzyme catalytic subunit 3B",0.0207954548632863,2.46531115823257,0.0484547778387473,0.961868361114751,0.997369305919868,-4.75933391446787
"1102","206636_at","RASA2","5922","RAS p21 protein activator 2",0.916200214628746,3.91965943038952,1.89886340905685,0.0731469165432349,0.985190326513492,-4.30277150263698
"1103","206639_x_at","HTN1","3346","histatin 1",0.254540349360707,2.9565534022659,0.526703246678967,0.604601289662479,0.985385771172176,-4.71921426217938
"1104","206643_at","HAL","3034","histidine ammonia-lyase",0.830333064701098,3.20776818610907,1.8148137309524,0.0856521119873204,0.985190326513492,-4.33712707745865
"1105","206647_at","HBZ","3050","hemoglobin subunit zeta",0.375458187487546,3.13983878115945,0.755025935799259,0.45965205103562,0.985190326513492,-4.67761753166183
"1106","206656_s_at","APMAP","57136","adipocyte plasma membrane associated protein",0.409480340698333,6.09572506476305,0.662973881159445,0.515449243359469,0.985190326513492,-4.6960352437633
"1107","206662_at","GLRX","2745","glutaredoxin",0.386442859724219,4.54414941226444,0.761343724398735,0.455960870381906,0.985190326513492,-4.67627427141003
"1108","206666_at","GZMK","3003","granzyme K",0.554420099421008,5.89911075014124,1.16899466427895,0.257114218400561,0.985190326513492,-4.56974321326117
"1109","206676_at","CEACAM8","1088","CEA cell adhesion molecule 8",0.514346673461169,2.24906476630132,1.19706102992271,0.246260782340021,0.985190326513492,-4.56108407088381
"1110","206686_at","PDK1","5163","pyruvate dehydrogenase kinase 1",0.754668143063861,4.35640293317573,1.47096016764557,0.15795478948518,0.985190326513492,-4.468970395264
"1111","206687_s_at","PTPN6","5777","protein tyrosine phosphatase non-receptor type 6",-0.311891547800536,3.81317216607983,-0.660441549013535,0.517036449298585,0.985190326513492,-4.6965109711791
"1112","206689_x_at","KAT5","10524","lysine acetyltransferase 5",-0.603465905998145,4.73491682000733,-1.09735320527423,0.286438043513898,0.985190326513492,-4.59112586946304
"1113","206700_s_at","KDM5D","8284","lysine demethylase 5D",0.709130330072352,4.24541803074144,1.36077316387442,0.189785943151501,0.985190326513492,-4.50760318336006
"1114","206705_at","TULP1","7287","TUB like protein 1",-0.0620245124080405,3.49349952326587,-0.131172847536968,0.897041636770895,0.997133185919414,-4.75714081642897
"1115","206719_at","SYNGR4","23546","synaptogyrin 4",0.445664969579192,3.50429335116971,1.04930118664128,0.307432417563926,0.985190326513492,-4.60486825533541
"1116","206723_s_at","LPAR2","9170","lysophosphatidic acid receptor 2",0.23369523887754,5.55380965891277,0.479666679990557,0.637035095907551,0.985385771172176,-4.72604677612544
"1117","206724_at","CBX4","8535","chromobox 4",0.825049162863953,3.68931172777704,1.86690642120382,0.0776980632326838,0.985190326513492,-4.3159167704056
"1118","206735_at","CHRNA4","1137","cholinergic receptor nicotinic alpha 4 subunit",0.202939697913806,3.39753202665966,0.467953513270108,0.645233834320501,0.985385771172176,-4.72765316604671
"1119","206745_at","HOXC11","3227","homeobox C11",0.181998428395447,5.39676146576055,0.392765437430999,0.698940719737318,0.985385771172176,-4.73705159347481
"1120","206761_at","CD96","10225","CD96 molecule",0.0925227101939212,4.31276466416275,0.180012832262937,0.859081799264561,0.997133185919414,-4.75490065632125
"1121","206763_at","FKBP6","8468","FKBP prolyl isomerase 6",-0.171739212484617,4.85932032402608,-0.395295605250111,0.697104587240452,0.985385771172176,-4.736761192971
"1122","206765_at","KCNJ2","3759","potassium inwardly rectifying channel subfamily J member 2",0.403123911491825,3.4336963224679,0.890392807375289,0.384584671118138,0.985190326513492,-4.64668256104659
"1123","206789_s_at","POU2F1","5451","POU class 2 homeobox 1",-0.0463252918154859,4.30122806571037,-0.098982221490451,0.922207351798168,0.997133185919414,-4.75823398102516
"1124","206804_at","CD3G","917","CD3g molecule",-0.073878191686326,5.43716953979134,-0.149837018875338,0.882499907483674,0.997133185919414,-4.75636740067655
"1125","206834_at","HBD","3045","hemoglobin subunit delta",1.12048267229308,5.22897791973966,1.8963806466051,0.0734918628727171,0.985190326513492,-4.30379626604866
"1126","206836_at","SLC6A3","6531","solute carrier family 6 member 3",-0.0748611795808745,3.89874558544639,-0.162957371920125,0.872302777268413,0.997133185919414,-4.75576247719459
"1127","206854_s_at","MAP3K7","6885","mitogen-activated protein kinase kinase kinase 7",-0.722118829522373,3.38212329468304,-1.34639953079595,0.194292507490349,0.985190326513492,-4.51249277392089
"1128","206872_at","SLC17A1","6568","solute carrier family 17 member 1",0.463008203327599,3.62683543251923,1.05061827879686,0.306842622103269,0.985190326513492,-4.60449816220595
"1129","206911_at","TRIM25","7706","tripartite motif containing 25",-0.00818580653403167,4.30903574531466,-0.0175835471067125,0.986157619386194,0.997440977219361,-4.75963505713603
"1130","206914_at","CRTAM","56253","cytotoxic and regulatory T cell molecule",-0.72327791875914,3.56126358904705,-0.849029685765195,0.406619162942074,0.985190326513492,-4.65660807831578
"1131","206918_s_at","CPNE1","8904","copine 1",0.323275099002706,6.12624176270729,0.600965802254413,0.55508891860517,0.985385771172176,-4.70719843889601
"1132","206927_s_at","GUCY1A2","2977","guanylate cyclase 1 soluble subunit alpha 2",0.465394697289316,3.94506909525067,1.09846495063067,0.285965000756687,0.985190326513492,-4.59080213604977
"1133","206934_at","SIRPB1","10326","signal regulatory protein beta 1",0.100933993066317,3.09745878269289,0.229707950272831,0.820816385457157,0.997133185919414,-4.75190442250084
"1134","206937_at","SPTA1","6708","spectrin alpha, erythrocytic 1",0.446575852090948,2.79277260800306,0.998651058889679,0.330731018209801,0.985190326513492,-4.61881335497713
"1135","206949_s_at","RUSC1","23623","RUN and SH3 domain containing 1",0.491012114179283,5.40977737588532,1.05973846619298,0.302780838416739,0.985190326513492,-4.60192519883793
"1136","206968_s_at","NFRKB","4798","nuclear factor related to kappaB binding protein",0.40758106717636,4.67529447207692,0.900313919902415,0.379419138941547,0.985190326513492,-4.64424144673715
"1137","206975_at","LTA","4049","lymphotoxin alpha",-0.884087963041538,5.12073745220898,-1.03460766074932,0.314067268317579,0.985190326513492,-4.60897154351835
"1138","206976_s_at","HSPH1","10808","heat shock protein family H (Hsp110) member 1",-0.51145686855229,6.14711090155798,-0.732111072816016,0.473191112253895,0.985190326513492,-4.68240503280788
"1139","206989_s_at","SCAF11","9169","SR-related CTD associated factor 11",-0.228328884873328,3.12967830019032,-0.414075929281395,0.683536396474146,0.985385771172176,-4.73454912759669
"1140","206991_s_at","CCR5","1234","C-C motif chemokine receptor 5 (gene/pseudogene)",0.567579438979049,5.89420590130247,1.27719439745867,0.217188089217438,0.985190326513492,-4.53552305491555
"1141","207035_at","SLC30A3","7781","solute carrier family 30 member 3",0.06351849659774,5.81212268198698,0.127769521358383,0.899697452936761,0.997133185919414,-4.75727080699124
"1142","207072_at","IL18RAP","8807","interleukin 18 receptor accessory protein",0.510021599212635,4.20802978078748,1.05486497806635,0.304946469018995,0.985190326513492,-4.60330232234729
"1143","207106_s_at","LTK","4058","leukocyte receptor tyrosine kinase",-0.255606239547248,3.65238007624853,-0.601801533618271,0.554544107913232,0.985385771172176,-4.70705476405235
"1144","207113_s_at","TNF","7124","tumor necrosis factor",-0.460063614806702,6.16844498160222,-0.472248845936892,0.642221781032766,0.985385771172176,-4.72706851033616
"1145","207129_at","CA5B","11238","carbonic anhydrase 5B",0.28105028963545,4.30036160570877,0.604192416438489,0.552987063128304,0.985385771172176,-4.70664270508069
"1146","207135_at","HTR2A","3356","5-hydroxytryptamine receptor 2A",0.255113224787615,3.70622636917075,0.518987226480907,0.609866718008947,0.985385771172176,-4.72037680150344
"1147","207163_s_at","AKT1","207","AKT serine/threonine kinase 1",0.348845041962988,4.63576183429889,0.776226375379252,0.447337273000952,0.985190326513492,-4.67307041166409
"1148","207183_at","GPR19","2842","G protein-coupled receptor 19",0.72144560414747,3.58112332796399,1.65993386940255,0.113629524404156,0.985190326513492,-4.39841354416096
"1149","207184_at","SLC6A13","6540","solute carrier family 6 member 13",0.357031833609472,5.49237023286832,0.777792334230063,0.446435760850242,0.985190326513492,-4.67273008000095
"1150","207186_s_at","BPTF","2186","bromodomain PHD finger transcription factor",0.424946704449813,5.53542017641276,0.634925140024566,0.533181250533538,0.985385771172176,-4.70121064167087
"1151","207196_s_at","TNIP1","10318","TNFAIP3 interacting protein 1",-0.396839718395013,5.88221504075776,-0.713970670505614,0.484075752746178,0.985190326513492,-4.68610039067691
"1152","207298_at","SLC17A3","10786","solute carrier family 17 member 3",0.355622307567384,3.82496225771302,0.728436086696624,0.475384354735201,0.985190326513492,-4.68316043941605
"1153","207308_at","SLCO1A2","6579","solute carrier organic anion transporter family member 1A2",0.424188310540619,2.80985583206085,0.96243531557137,0.348130713490923,0.985190326513492,-4.62843502606452
